Id;Date;Auteur;Titre;Langue
220150022;2017-01-01;Harshad Lalit;Computational Investigation of Soot and Radiation in Turbulent Reacting Flows;
195656580;2006-01-01;P. Vidossich and Stefano Piana and A. Miani and P. Carloni;Deuterium Isotope Effects in A:T and A:U Base Pairs: A Computational NMR Study;
287054803;2019-09-25;Nikola Šoštarec;Transport Logistics Trends;
53223309;2005-01-01;M. Cellura and M. Beccali and V. Franzitta;Sustainable development in urban transport: feasibility study for  a plant to produce and store hydrogen from wind energy in the urban transport in western sicily;
226352259;2007;L. Trevisani and F. Negrini and M. Fabbri and P. L. Ribani;Advanced Energy Recovering Systems from Liquid Hydrogen;
322311209;2012-04-05;Jerry Woodall;Splitting any kind of water with global-scale, earth-abundant, light, recyclable metals to make hydrogen, heat, and potable water on demand;
52897655;2015-01-01;Thérèse Encrenaz and Thomas K. Greathouse and Franck Lefèvre and Franck Montmessin and François Forget and T. Fouchet and C. DeWitt and M. J. Richter and J. H. Lacy and B. Bézard and S. K. Atreya;Seasonal variations of hydrogen peroxide and waper vapor on Mars: Further indications of heterogeneous chemistry;
53429483;2006-01-01;Matteo Meneghini and LORENZO ROBERTO Trevisanello and Gaudenzio Meneghesso and Enrico Zanoni and F Rossi and M Pavesi and U Zehnder and U. Strauss;High-temperature failure of GaN LEDs related with passivation;
77943447;2012-04-01;Toby A. Ten Eyck;Review of \u3ci\u3eThe Gospel of Sustainability: Media, Market, and LOHAS.\u3c/i\u3e By Monica M. Emerich;
160628536;2012-06-26;Alexander Alexandrovich Solovev;Catalytic Tubular Micro-Jet Engines;
23308652;2003;Keith Wipke (primary Contact and Sam Sprik and Jennifer Kurtz and Todd Ramsden and Chris Ainscough and Genevieve Saur and Hq John Garbak;Objectives;
295110644;2016-10-19;S. Gonzalez-Cortes and D. R. Slocombe and T. Xiao and A. Aldawsari and B. Yao and V. L. Kuznetsov and E. Liberti and A. I. Kirkland and M. S. Alkinani and H. A. Al-Megren and J. M. Thomas and P. P. Edwards;Wax: A benign hydrogen-storage material that rapidly releases H2-rich gases through microwave-assisted catalytic decomposition;
344783023;2018-04-22;Matthieu Lemaire and Hyunsuk Lee and Bamidele Ebiwonjumi and Chidong Kong and Wonkyeong Kim and Yunki Jo and Jinsu Park and Deokjung Lee;Development of Photon-Transport Capability in UNIST Monte Carlo Code MCS;
22951485;2013-08-18;Zhenhong Lin and Chien-wei Chen and Yueyue Fan and Joan Ogden;Optimized Pathways for Regional H2 Infrastructure Transitions: A Case Study for Southern California;
54625441;2008;R. Owston and V. Magi and J. Abraham;Fuel-Air Mixing Characteristics of DI Hydrogen Jets;
22714779;2013-08-02;Panhathai Buasri;Photovoltaic Array Sizing for PV-Electrolyzer;
214994434;2015-10-01;;Sustainable transportation energy infrastructure for fuel cell vehicles;
200619118;2018-11-18;Xinnan Zhang (2333731) and Mingzheng Ge (6033377) and Jianing Dong (6033380) and Jianying Huang (1817956) and Jihuan He (6033383) and Yuekun Lai (1437643);Polydopamine-Inspired Design and Synthesis of Visible-Light-DrivenAg NPs@C@elongated TiO<sub>2</sub> NTs Core–Shell Nanocompositesfor Sustainable Hydrogen Generation;
41633099;2014-06-05;駱庭煜 and Ting-Yu Luo;Studies of the four-stroke engine performance and exhaust emission with the addition of hydrogen-rich gas;
71276237;2009-06-22;PBD and ENIGMA and GTL and VIMSS and Christopher B. Walker and Zhili He and Zamin K. Yang and Joseph A. Ringbauer Jr. and Qiang He and Jizhong Zhou and Gerrit Voordouw and Judy D. Wall and Adam P. Arkin and Terry C. Hazen and Sergey Stolyar and David A. Stahl;The Electron Transfer System of Syntrophically Grown Desulfovibrio vulgaris;
36742456;2003-05-01;Yuri M. Strzhemechny and John Nemergut and Junjik Bae and David C. Look and Leonard J. Brillson;Effect of Remote Hydrogen Plasma Treatment on ZnO Single Crystal Surfaces;
159807277;2018-02;?????????;A Study of the Optimal Reforming Catalyst System and Performance for Hydrogen Generation in Hydrogen-LPG Mixed Engine;
38965074;2014-01-01;Karl Törnmarck;The Directive on the Deployment of Alternative Fuels Infrastructure : An analysis of its effects on the market uptake of natural gas vehicles;
97974817;2017;Katharina Schütze and James C. Wilson and Stephan Weinbruch and Nathalie Benker and Martin Ebert and Gebhard Günther and Ralf Weigel and Stephan Borrmann;Sub 500nm refractory carbonaceous particles in the polar stratosphere;
79731678;2000;Minish M. Shah and Raymond F. Drnevich and U. Balachandran;Integrated Ceramic Membrane System for Hydrogen;
71275536;2011-11-01;Grant L. Hawkes and James E. O'Brien and Greg Tao;3D CFD ELECTROCHEMICAL AND HEAT TRANSFER MODEL OF AN INTERNALLY MANIFOLDED SOLID OXIDE ELECTROLYSIS CELL;
301524334;2009-10-21;Mandy Baudach;Analyse der infolge von Plasma-Wand-Wechselwirkungen entstehenden Kohlenwasserstoff-Verbindungen;
80021516;2016-10-24;Robert M. Elder;Flux Balance Analysis of Synechocystis PCC 6803;
201551731;2017-10-01;Jingwei Li and Weiming Xu and Jiaxian Luo and Dan Zhou and Dawei Zhang and Licheng Wei and Peiman Xu and Dingsheng Yuan;Synthesis of 3D Hexagram-Like Cobalt–Manganese Sulfides Nanosheets Grown on Nickel Foam: A Bifunctional Electrocatalyst for Overall Water Splitting;
21654317;2011-11-13;Amir H. Hajimiragha and Claudio A. Cañizares and Michael W. Fowler and Somayeh Moazeni and Ali Elkamel and Steven Wong;Sustainable Convergence of Electricity and Transport Sectors in the Context of a Hydrogen Economy;
335052747;2011-10-24;Juan Guillermo Mejía Arango;Convenience of incorporating fuel cells in the valle de aburra transport sector;
81652573;2015-01-01;Steve R. Arnold and Louisa K. Emmons and S. A. Monks and Kathy S. Law and D. A. Ridley and Solène Turquety and S. Tilmes and Jennie L. Thomas and Idir Bouarar and J. Flemming and V. Huijnen and J. Mao and B. N. Duncan and S. Steenrod and Y. Yoshida and J. Langner and Y. Long;Biomass burning influence on high-latitude tropospheric ozone and reactive nitrogen in summer 2008: a multi-model analysis based on POLMIP simulations;
228384357;2018-01-01;Angelina F. Ambrose and Rajah Rasiah and Abul Quasem Al-Amin and Zhang Chen;Introducing hydrogen fuel cell vehicles in Malaysia;
160448108;2018;Fabian Grüger and Lucy Dylewski and Martin Robinius and Detlef Stolten;Carsharing with Fuel Cell Vehicles: Sizing Hydrogen Refueling Stations Based on Refueling Behavior;
198051938;2018-01-01;Goutam Kuri and Harry Ramanantoanina and Johannes Bertsch and Matthias Martin and Itai Panas;Chemical state and atomic scale environment of nickel in the corrosion layer of irradiated Zircaloy-2 at a burn-up around 45 MWd/kg;
49270201;2015-02-01;Sandrine Berthon-Fabry and Laetitia Dubau and Yasser Ahmad and Katia Guérin and Marian Chatenet;Fluorinated Pt/carbon aerogels as electrocatalysts with improved corrosion-resistance for Proton Exchange Membrane Fuel Cell;
13895794;2005-02-01;H.G. (author) Schimmel;Towards a hydrogen-driven society? Calculations and neutron scattering on potential hydrogen storage materials;
298023423;2019-10-30;Carles Ros Figueras;Stable and efficient photoelectrodes for solar fuels production;
132279593;2016-01-01;A. Q. Al Amin and A. F. Ambrose and M. M. Masud and M. N. Azam;People purchase intention towards hydrogen fuel cell vehicles: An experiential enquiry in Malaysia;
71216143;2002-07-30;Shane E. Roark and Anthony F. Sammells and Richard A. Mackay and Lyrik Y. Pitzman and Thomas A. Zirbel and Thomas F. Barton and Sara L. Rolfe and U. (Balu) Balachandran and Richard N. Kleiner and James E. Stephan and Frank E. Anderson and George Farthing and Dan Rowley and Tim R. Armstrong and M.K. Ferber and Aaron L. Wagner and Jon P. Wagner;ADVANCED HYDROGEN TRANSPORT MEMBRANES FOR VISION 21 FOSSIL FUEL PLANTS;
224606490;2007-01-01;Joan Ogden and Christopher Yang and Michael Nicholas;Technical and Economic Assessment of Regional Hydrogen Transition Strategies;
21392459;2011-03-23;;2006 Fuel Cell Seminar;
71266631;2013-06-01;David L Greene and Gopal Duleep;Status and Prospects of the Global Automotive Fuel Cell Industry and Plans for Deployment of Fuel Cell Vehicles and Hydrogen Refueling Infrastructure;
151168359;2017;Yazhou Wang and Jisheng Han and Xingxing Gu and Sima Dimitrijev and Yanglong Hou and Shanqing Zhang;Ultrathin Fe2O3 nanoflakes using smart chemical stripping for high performance lithium storage;
270337633;2013-01-01;Franck Montmessin and Franck Lefèvre;Transport-driven formation of a polar ozone layer on Mars;
52668040;2012-01-01;Paolo Tuccella and Gabriele CURCI and Guido Visconti and Bertrand Bessagnet and Laurent Menut and Rokjin J. Park;Modeling of gas and aerosol with WRF/Chem over Europe : evaluation and sensitivity study;
300156377;2016-02;다비드;N-type doping of bilayer graphene devices by hydrogen adsorption;
234894049;2012;Romeo G. and Borello F. and Cestino E.;Design of inter-city transport aircraft powered by fuel cell & flight test of zero emission 2-seater aircraft powered by fuel cells;
199653999;2018-01-01; and Shuyang Zhang and Shuyang Zhang;Desulfurized Jet A Fuel Processing To Produce Hydrogen via Autothermal Reforming and Water-Gas Shift;
26159938;2005-01-01;D. Brunner and J. Staehelin and H. L. Rogers and M. O. Köhler and J. A. Pyle and D. A. Hauglustaine and L. Jourdain and T. K. Berntsen and M. Gauss and I. S. A. Isaksen and E. Meijer and P. van Velthoven and G. Pitari and E. Mancini and V. Grewe and R. Sausen;An evaluation of the performance of chemistry transport models - Part 2: Detailed comparison with two selected campaigns;
159624842;2018;Vojtěch Pavliska;Hydrogen technology as a clean energy solution;
53839838;2007;S Cordiner and V Mulone and R Scarcelli;Numerical simulation of engines fuelled by hydrogen and natural gas mixtures;
235387062;2019-02-21;Machida Akihiko and Maejima Naoyuki and Watanuki Tetsu and Katayama Yoshinori and Sakaki Kouji and Kim Hyunjeong and Nakamura Yumiko;In-situ measurement of average and local structures of hydrogen absorbing alloys using synchrotron radiation x-rays;
71275792;2010-10-01;P. Calderoni and M. Ebner and R. Pawelko;High-temperature Hydrogen Permeation in Nickel Alloys;
148652186;1996-06-01;Antonio Luis Sánchez Pérez and G. Balakrishnan and Amable Liñán Martínez and F.A. Williams;Relationships between bifurcation and numerical analyses for ignition of hydrogen-air diffusion flames;
43910054;2014-10-01;Morgan N Price and Jayashree eRay and Kelly M. Wetmore and Jennifer V. Kuehl and eStefan Bauer and Adam M. Deutschbauer and Adam P. Arkin and Adam P. Arkin and Adam P. Arkin;The genetic basis of energy conservation in the sulfate-reducing bacterium Desulfovibrio alaskensis G20;
56106537;2009-01-01;Vivien Renaud Francis Lecoustre;Numerical Investigations of Gaseous Spherical Diffusion Flames;
18151433;2012-01-01;J.E. Spangenberg;Caution on the storage of waters and aqueous solutions in plastic containers for hydrogen and oxygen stable isotope analysis;
132343221;2017-01-01;Coralie Neiner and Mary E. Oksala and Cyril Georgy and Norbert Przybilla and Stéphane Mathis and Gregg Wade and Matthias Kondrak and Luca Fossati and Aurore Blazère and Bram Buysschaert and Jason Grunhut;Discovery of magnetic A supergiants: the descendants of magnetic main-sequence B stars;
232932025;2019-01-01;Camilla Sundin;Environmental Assessment of Electrolyzers for Hydrogen Gas Production;
322778465;2020;F. Campo and S. Caserini and D. Pagano and G. Dolci and M. Grosso;ANALISI DEL CICLO DI VITA DI UN PROCESSO PER RIMUOVERE LA CO2 ATMOSFERICA E CONTRASTARE L’ACIDIFICAZIONE DEL MARE;
128583718;2009-01-01;Tippawan Markmaitree;Mechanical activation and thermodynamic destabilization of the lithium amide and lithium hydride system;
100680721;2014-12-25;Mark Z. Jacobson and Associate Professor and Environmental Engineering;Whitney Colella, Postdoctoral Student Researcher Cristina Archer, Postdoctoral Student Researcher Gerard Ketefian, Graduate Student Researcher;
41442972;2015-09-28;梁雪莲 and 刘志铭 and 谢建榕 and 陈秉辉 and 林国栋 and 张鸿斌;Development of Novel Catalysts for Steam-reforming of Methanol or Ethanol to Generate Hydrogen;
86402530;2007-03-28;Kay J. Damen;Reforming fossil fuel use : the merits, costs and risks of carbon dioxide capture and storage;
80234149;2011;Antonelli M and Martorano L and Lensi R and Simi A;Development of a Hydrogen Direct Injection Reciprocating Engine using Commercial Injectors;
77228718;2016-03-17;Ralph-Uwe Dietrich and Friedemann Georg Albrecht and Daniel Helmut König;Storing renewable power into liquid fuels: A Pathway for sustainable transport;
236961127;2019-01-01;Bernd Thomas and Joseph DeCarolis;Evaluation of power-to-X technologies in US energy system futures;
78493336;2010-01-01;S. H. Jee and Y. J. Kim and S. O. Ko;Transformation of dissolved organic matter by oxidative polymerization with horseradish peroxidase;
71140477;1995-05-10;J.R. Smith and S. Aceves and P. Van Blarigan;Series hybrid vehicles and optimized hydrogen engine design;
71197881;1998-09-01;M. Steinberg;Fossil fuel decarbonization technology for mitigating global warming;
200708874;2018-09-05;Ketian Zhang (1835056) and Michael B. McDonald (1758265) and Islam E. A. Genina (5743658) and Paula T. Hammond (1266231);A Highly Conductive and Mechanically Robust OH<sup>–</sup> Conducting Membrane for Alkaline Water Electrolysis;
217950310;2014-07-02;Elise Dumont and Chandan Patel and Julian Garrec;Multi-scale simulations of complex oxidatively-generated DNA lesions: reactivity and structure.;
71678911;2011;熊智涛 and 吴国涛 and 陈萍;Investigations on Multi-component Amidobranes for Hydrogen Storage;
77584424;2011-01-01;M. Calusinska and Bernard Joris and A. Wilmotte and P. Thonart and J. Masset and C. Hamilton and Serge Hiligsmann;MICRO-H2 -- Microbiological production of hydrogen: study of microalgal and bacterial processes;
216463112;1975-10-01;H. J. Garber;Studies of the permeation and diffusion of tritium and hydrogen in TFTR;
151568078;2012-07;?????????;DQMOM-based PDF Transport Modeling for Turbulent Lifted Flame with Vitiated Coflow;
19386147;;Christopher Yang and Joan M Ogden;Analyzing Natural Gas Based Hydrogen Infrastructure - Optimizing Transitions from Distributed to Centralized H2 Production;
23891992;2014-01-31;Martin I. Hoffert and Ken Caldeira and Gregory Benford and David R. Criswell and Christopher Green and Howard Herzog and Atul K. Jain and Michael E. Mauel and L. John Perkins and Michael E. Schlesinger and Tyler Volk and Tom M. L. Wigley;28 “Advanced Technology Paths to Global Climate Stability: Energy for a Greenhouse Planet,” Science 298(1): 981–987;
46835645;1996-11-07;Marina Galand;Transport des protons dans l'ionosphère aurorale;
297069585;;Igor Emelyanov;Thermodiffusion problem of determining the stress state of a steel shell structure;
288834739;2013-06-19;Эдуард Карпович Посвятенко and Виктор Григорьевич Гончаров and Александр Куприянович Олейник;Перспективи розвитку форсованих дизелів;Russian
334429390;2020-09-28;M. (author) Boekhout;Hydrogen Powered Ship Propulsion for High-Speed Craft: The implementation of Fuel Cell Battery Propulsion Systems;
364721022;2012-01-25;Povilas Zumaras;Development of Ti-H thin structures used for hydrogen storage employing ion beam – plasma based methods;
71215076;2003-01-01;Robert W. Schefer;Evaluation of NASA Lean Premixed Hydrogen Burner;
3210458;1998-04;Hans-Jörg Abken and Mario Tietze and Jens Brodersen and Sebastian Bäumer and Uwe Beifuss and Uwe Deppenmeier;Isolation and Characterization of Methanophenazine and Function of Phenazines in Membrane-Bound Electron Transport of Methanosarcina mazei Gö1;
150732619;2014-01-14;Ruibin Liang (1858501) and Jessica M. J. Swanson (1325907) and Gregory A. Voth (246826);Benchmark Study of the SCC-DFTB Approach for a BiomolecularProton Channel;
