Id,Date,Auteur,Titre,Langue,MotCle,Pays,Vehicule,Marque,Moteur,Stockage,Production,Domaine
100451248,2014-12-17,Carolyn C. Elam and Catherine E. Gregoire Padró,INTERNATIONAL ENERGY AGENCY AGREEMENT ON THE PRODUCTION AND UTILIZATION OF HYDROGEN,,,,,,,,,Transport Marchandises/Energies Renouvelables/Energies Fossiles/
71238190,1999-06-01,F Mitlitsky and B Myers and A H Weisberg,Vehicular hydrogen storage using lightweight tanks (regenerative fuel cell systems),,,Etats-Unis/,Bateau/,,Pile à combustible/,,,Astronautique/Energies Renouvelables/Energies Fossiles/Performance/Chimie/
36346136,2015-01-01,Angélica Viviana González Arcos,RhPt and Ni based catalysts for fuel reforming in energy conversion,,,,,,Combustion interne/Pile à combustible/,Solide/,SMR/,Energies Renouvelables/Energies Fossiles/Chimie/
198029892,2005-01-01,Julia Hansson and G\uf6ran Berndes,Cost-effective bioenergy use for climate change mitigation -  a model based analysis for Europe,,,,,,,,,Agriculture/Energies Renouvelables/
33230441,2014-04-25,O. (author) Di Ruggero,Anticipating Public Acceptance: The Hydrogen Case,,,Italie/Pays-Bas/,Voiture/,,,,,Astronautique/Automobile/Energies Fossiles/Chimie/
190131064,2017,A.J.M. van Wijk and Els van der Roest and Jos Boere,Solar power to the people,,,,Voiture/,,Combustion interne/,,,Automobile/Energies Renouvelables/Chimie/
168389074,2018,Thomas Grube and Larissa Doré and Grit Walther and Detlef Stolten and André Hoffrichter and Laura Elisabeth Hombach and Stephan Raths and Martin Robinius and Moritz Nobis and Sebastian Schiebahn and Vanessa Tietze and Armin Schnettler,An Option for Stranded Renewables: Electrolytic-Hydrogen in Future Energy Systems,,,Allemagne/,,,Combustion interne/,,Electrolyse/,Energies Fossiles/Performance/
200079199,2018-12-07,Huan Li,Minimisation de la consommation d’énergie des véhicules hybrides à pile à combustible,,,,Voiture/,,Combustion interne/Pile à combustible/Hybride/,,,Automobile/Energies Fossiles/Performance/
387021035,2008-04-04,Antoine Busuttil,Analysis of economically viable potential of renewables in Malta energy system,,,Malte/,,,Combustion interne/,,,Energies Renouvelables/Energies Fossiles/Performance/
302584422,2013-01-01,J.-C. Leyder and R. Walter and Grégor Rauw,New INTEGRAL Observations of η Carinae Close to Periastron,,,,Voiture/,,Combustion interne/,,,Astronautique/Automobile/
41202628,2015-01-01,Angélica Viviana González Arcos,RhPt and Ni based catalysts for fuel reforming in energy conversion,,,,,,Combustion interne/Pile à combustible/,Solide/,SMR/,Energies Renouvelables/Energies Fossiles/Chimie/
295316073,2018-09-03,Filip Kerhart,The Future of Automotive Indrustry and Industry 4.0,,,,Voiture/,,Hybride/,,,Transport Personnes/Automobile/Energies Fossiles/
26619720,2011-07-01,Romano Fistola,"With the Sun, with the Air and with the Water: Urban Mobility when the Oil will End",,,,,,Réaction/,Gaz/,,Aéronautique/Energies Renouvelables/Energies Fossiles/
52678591,2014-09-01,A. Le Duigou and Y. Guan and Y. Amalric,On the competitiveness of electric driving in France : Impact of driving patterns,,,France/,Train/,,Pile à combustible/,,,Ferroviaire/Energies Fossiles/
36309866,2005-01-01,Anette Salomonsson,New Materials for Gas Sensitive Field-Effect Device Studies,,,,Voiture/,,Combustion interne/,Solide/,,Militaire/Automobile/Energies Fossiles/
41223952,2005-01-01,Anette Salomonsson,New Materials for Gas Sensitive Field-Effect Device Studies,,,,Voiture/,,Combustion interne/,Solide/,,Militaire/Automobile/Energies Fossiles/
21356685,2008,Mark Z. Jacobson,"REVIEW www.rsc.org/ees | Energy &amp, Environmental Science Review of solutions to global warming, air pollution, and energy security†",,,,,,Pile à combustible/,,,Energies Fossiles/Chimie/
41186826,2006-01-01,Clara Anghel,Modified oxygen and hydrogen transport in Zr-based oxides,,,,,,,Liquide/Solide/,,Energies Fossiles/
71196890,2000-02-01,PAUL J. NIGREY,An issue paper on the use of hydrogen getters in transportation packaging,,,,,,,,Electrolyse/,Transport Marchandises/Energies Fossiles/
378200697,2020-03-23,Raquel Fuertes Izquierdo,IMPLEMENTACIÓN DE UN SISTEMA DE PILA COMBUSTIBLES A BORDO DE UN PEQUEÑO FERRY,,,,Bateau/,,Pile à combustible/Hybride/,Gaz/Liquide/,,Astronautique/Transport Personnes/Energies Fossiles/
159455772,2018-01-01,Anna Tonner and Benjamin Nestorovic,Fuel cell and diesel material handling equipment for warehouse operations : A comparative life cycle assessment and cost analysis,,,,Camion/,,Combustion interne/Pile à combustible/,,Electrolyse/,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/
162257114,2018-09-27,BLANCO REANO HERIB and NIJS WOUTER and RUF JOHANNES and FAAIJ ANDRE,Potential for hydrogen and Power-to-Liquid in a low-carbon EU energy system using cost optimization,,,,,,Combustion interne/Pile à combustible/,,Electrolyse/,Transport Marchandises/Transport Personnes/Energies Renouvelables/Energies Fossiles/
74391846,2010-01-01,Guy Nguendeng,TRACE METALS IN DUSTS AND SEDIMENTS AROUND A BOATYARD IN PLYMOUTH ESTUARY,,,Royaume-Uni/Canada/Etats-Unis/,Bateau/,,Combustion interne/,,Culture d'algues/,Transport Marchandises/Politique/Chimie/
160450444,2018-01-01,Anna Tonner and Benjamin Nestorovic,Fuel cell and diesel material handling equipment for warehouse operations : A comparative life cycle assessment and cost analysis,,,,Camion/,,Combustion interne/Pile à combustible/,,Electrolyse/,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/
160253684,2018-01-01,Anna Tonner and Benjamin Nestorovic,Fuel cell and diesel material handling equipment for warehouse operations : A comparative life cycle assessment and cost analysis,,,,Camion/,,Combustion interne/Pile à combustible/,,Electrolyse/,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/
237672646,2019-01-01,Elias Bäckman and Mathilda Willén,Tesla Valve for Hydrogen Decompression: Fluid Dynamic Analysis,,,,Voiture/,,Combustion interne/Pile à combustible/,Gaz/,,Transport Personnes/Automobile/Energies Renouvelables/Energies Fossiles/Performance/
161316595,2017-01-01,Gilles Crahay,Characterisation of microstructure evolution and hydrogen permeability of Alusi coating on hot stamped steel,,,,Voiture/,,,Gaz/,,Automobile/Chimie/
376324358,1994-11-15,R. J. Salawitch and S. C. Wofsy and P. O. Wennberg and R. C. Cohen and J. G. Anderson and D. W. Fahey and R. S. Gao and E. R. Keim and E. L. Woodbridge and R. M. Stimpfle and J. P. Koplow and D. W. Kohn and C. R. Webster and R. D. May and L. Pfister and E. W. Gottlieb and H. A. Michelsen and G. K. Yue and J. C. Wilson and C. A. Brock and H. H. Jonsson and J. E. Dye and D. Baumgardner and M. H. Proffitt and M. Loewenstein and J. R. Podolske and J. W. Elkins and G. S. Dutton and E. J. Hintsa and A. E. Dessler and E. M. Weinstock and K. K. Kelly and K. A. Boering and B. C. Daube and K. R. Chan and S. W. Bowen,"The distribution of hydrogen, nitrogen, and chlorine radicals in the lower stratosphere: Implications for changes in O_3 due to emission of NO_y from supersonic aircraft",,,,Avion/,,Combustion interne/,,,Aéronautique/Performance/
80055235,2008,Harald Schulz,Wärmestrom über Hertzsche Kontakte bei tiefen Temperaturen,,,Autriche/Etats-Unis/,,Roland Gumpert/BMW/,Combustion interne/,Gaz/Liquide/,,Aéronautique/Automobile/Energies Fossiles/
222827789,2018-07-05,Jesus Ochoa Robles,Stratégies d'optimisation multi-objectif pour la conception et le déploiement de chaînes logistiques hydrogène,,,,Voiture/,,Combustion interne/Pile à combustible/,,,Transport Marchandises/Politique/Automobile/Energies Fossiles/
109358493,2016-10-12,Andrzej Rusin and Katarzyna Stolecka,MODELLING THE EFFECTS OF FAILURE OF PIPELINES TRANSPORTING HYDROGEN,,,,,,Combustion interne/,,,Transport Marchandises/Energies Fossiles/
56976860,2007,M. Wietschel and U. Hasenauer,Feasibility of hydrogen corridors between the EU and its neighbouring countries,,,Norvège/Islande/,,,Combustion interne/,,,Transport Marchandises/Politique/Energies Renouvelables/
71174725,1978-09,T. A. Renner and C. C. McPheeters,Argonne National Laboratory Reports,,,,,,,,,
224466334,2016-01-01,Kersey Sanchez Manliclic,"A Suite of Methodologies to Systematically Site Distributed Generation Technologies, such as Poly-Generation Fuel Cells, in Support of Alternative Transportation Infrastructure",,,,Bus/,,Combustion interne/Pile à combustible/,,,Transport Marchandises/Transport Personnes/Chimie/
11787703,2005-04-01,Esah Hamzah and K. Suardi and Ali Ourdjini,Effect of microstructures on the hydrogen attack to gamma titanium aluminide at low temperature,,,,Avion/,,,Liquide/Solide/,,Aéronautique/Politique/Chimie/
46842948,2009-06-30,Tao Zhou,Commande et supervision énergétique d’un générateur hybride actif éolien incluant du stockage sous forme d’hydrogène et des super-condensateurs pour l’intégration dans le système électrique d’un micro réseau,,,,Bus/,,Pile à combustible/Hybride/,,,Transport Personnes/Energies Renouvelables/
83744690,2000-01-01,A. G. Bobba and V. P. Singh and Lars Bengtsson,Application of environmental models to different hydrological systems,,,Turquie/Canada/,,,,,,
287207878,2016,SILVIO NOCERA and FEDERICO CAVALLARO,The competitiveness of alternative transport fuels for CO2 emissions,,,,,,,,,Energies Fossiles/
71331594,2010-02-24,Robert F Boehm and Bruce Sabacky and Everett B Anderson II and David Haberman and Mowafak Al-Hassin and Xiaoming He and Brian Morriseau,Hydrogen Filling Station,,,,Voiture/,,Combustion interne/Pile à combustible/,,Electrolyse/,Agriculture/Automobile/Energies Renouvelables/Energies Fossiles/Chimie/
302681019,2012-01-01,,Green Energy and Technology,,,Etats-Unis/,,,Combustion interne/,Gaz/,,Energies Renouvelables/
26548777,2012-04-01,Kwang Ha,"Bis(azido-&amp,#954,N)(di-2-pyridylamine-&amp,#954,2N2,N2&amp,#8242,)palladium(II)",,,,Bateau/,,,,,Aéronautique/
15055136,2007-01-01,Benjamin Craig McLellan,Location-Specific Sustainability Metrics for Hydrogen Energy Systems,,,Australie/,,,,,SMR/Gazéification du charbon/Electrolyse/,Transport Marchandises/Energies Fossiles/
150030264,2015-12-17,Fan Tong (610763) and Paulina Jaramillo (557030) and Inês M. L. Azevedo (1365456),Comparison of Life Cycle Greenhouse Gases from NaturalGas Pathways for Light-Duty Vehicles,,,,,,Combustion interne/Pile à combustible/,Gaz/,,Transport Personnes/Energies Fossiles/
217155516,2008-07-16,Edwin Mierkiewicz and Frederick Roesler and Andrew Stephan and Susan Nossal,A Coordinated Multi-Line Investigation Aimed At Deriving Hydrogen Densities in the Upper Atmosphere,,,,,,,,,Astronautique/Chimie/
14433120,2008-01-01,Maria Gonçalves and Pedro Jiménez Guerrero and José M. Baldasano,AIR QUALITY MANAGEMENT STRATEGIES IN URBAN AREAS: EFFECTS OF INTRODUCING HYBRID CARS IN MADRID AND BARCELONA METROPOLITAN AREAS (SPAIN),,,Espagne/,Voiture/,,Combustion interne/Pile à combustible/Hybride/,Gaz/,,Automobile/Energies Renouvelables/Energies Fossiles/Chimie/
159584132,2006-01-01,Jun Li and S. M. Kathmann and G. K. Schenter and J. C. Linehan and S. T. Autrey and M. Gutowski,CAR-PARRINELLO MOLECULAR DYNAMICS SIMULATIONS OF BORON-NITROGEN HYDRIDES,,,Etats-Unis/,,,,Solide/,,Energies Fossiles/Chimie/
299827378,2019-09-19,Davor Rac,Usage of new energy sources for next generation tractors propulsion,,,Etats-Unis/,Tracteur/,,Combustion interne/,,,Agriculture/Astronautique/
335014338,2020-08-01,Dennis Wilken and Matthias Oswald and Patrick Draheim and Christian Pade and Urte Brand and Thomas Vogt,Multidimensional assessment of passenger cars: Comparison of electric vehicles with internal combustion engine vehicles,,,,Voiture/,,Combustion interne/Pile à combustible/,,,Transport Personnes/Automobile/Performance/
346170402,2002-01-01,Hebi Li and John C. Crittenden and James R. Mihelcic and Hannu Hautakangas,Optimization of biofiltration for odor control: Model development and parameter sensitivity,,,,,,,,,Transport Personnes/Energies Renouvelables/Performance/
102397619,2015-08-23,Power Quality and Adel M. Sharaf and Mohamed A. H. El-sayed,Dynamic Control of Fuel Cell Powered Water Pumping Station,,,,Bus/,,Pile à combustible/Hybride/,,,Transport Personnes/Performance/
147357952,2015-01-01,GODFREY SSAJJA SSALI,Energy flow in a Hybrid Wind/ Hydrogen System for Kampala and Tororo towns in Uganda,,,Ouganda/,,,Hybride/,Gaz/,,Astronautique/Politique/Energies Renouvelables/Performance/
101277335,2015-01-29,Hedwig Verron and Axel Friedrich,Environmentally Sustainable Transport in Germany,,,Allemagne/,,,Combustion interne/Hybride/,,,Astronautique/Aéronautique/Transport Marchandises/Transport Personnes/
38611492,2006-07-27,SIEWIOREK ALEKSANDRA and SVOBODA Karel and ROGUT Jan,"Thermodynamic Possibilities of Pure Hydrogen Production by Chromium, Nickel and Manganese-based Chemical Looping Process at Lower Temperatures",,,,,,Pile à combustible/,,SMR/,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Chimie/
149976367,2016-02-15,Snehasis Daschakraborty (1849987) and Philip M. Kiefer (1777345) and Yifat Miller (444291) and Yair Motro (266575) and Dina Pines (1777348) and Ehud Pines (1777342) and James T. Hynes (1581865),Reaction Mechanism for Direct Proton Transfer fromCarbonic Acid to a Strong Base in Aqueous Solution I: Acid and BaseCoordinate and Charge Dynamics,,,,,,,Gaz/,,Chimie/
158799245,2018-01-01,Anna Tonner and Benjamin Nestorovic,Fuel cell and diesel material handling equipment for warehouse operations : A comparative life cycle assessment and cost analysis,,,,Camion/,,Combustion interne/Pile à combustible/,,Electrolyse/,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/
158632245,2018-01-01,Anna Tonner and Benjamin Nestorovic,Fuel cell and diesel material handling equipment for warehouse operations : A comparative life cycle assessment and cost analysis,,,,Camion/,,Combustion interne/Pile à combustible/,,Electrolyse/,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/
6353305,,Shannon Page and Susan Krumdieck,System-level energy efficiency is the greatest barrier to development of the hydrogen economy,,,Nouvelle-Zélande/,,,Combustion interne/,,,Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/
189906274,2017-01-01,A.J.M. (author) van Wijk and Els (author) van der Roest and Jos (author) Boere,Solar power to the people,,,,Voiture/,,Combustion interne/,,,Automobile/Energies Renouvelables/Chimie/
302774697,2019-10-01,Sigrid Douven and Hana Benkoussas and Carolina Font-Palma and Grégoire Léonard,Towards sustainable methanol from industrial CO2 sources,,,,,,,,Electrolyse/,Transport Marchandises/Politique/Energies Renouvelables/Energies Fossiles/
142318858,2014-09-18,Lucas Faccioni Chanchetti,Scientometrics applied to hydrogen storage materials,,,,,,Pile à combustible/Hybride/,,,Energies Fossiles/Chimie/
51099599,2014-06-18,Adem Uğurlu and Semiha Öztuna,A Comparative Analysis of Alternative Energy Sources Used in Automobiles,,,,Voiture/,,Pile à combustible/Hybride/,,,Astronautique/Transport Personnes/Automobile/Energies Fossiles/
23029116,2008,K. France and B-g Andersson and S. R. Mcc and P. D. Feldman,"Preprint typeset using L ATEX style emulateapj v. 6/22/04 FLUORESCENT MOLECULAR HYDROGEN EMISSION IN IC 63: FUSE, HUT, AND ROCKET OBSERVATIONS",,,Etats-Unis/,Fusée/,,Combustion interne/,,,Astronautique/
21049252,2009-08-06,Diana H. Barnes and Steven C. Wofsy and Brian P. Fehlau and Elaine W. Gottlieb and James W. Elkins and Geoffrey S. Dutton and Paul C. Novelli,Hydrogen in the atmosphere: Observations above a forest canopy in a polluted environment,,,,Voiture/,,,,,Astronautique/Transport Personnes/Automobile/Performance/
91757312,2015-08-01,Samyak Shami,Is Solar Power The Best Energy Option To Meet Our Future Demands,,,Chine/Allemagne/Australie/Etats-Unis/,Voiture/,,Pile à combustible/,,,Transport Personnes/Politique/Automobile/Energies Renouvelables/Energies Fossiles/Performance/
168398788,2018-08-27,ORTIZ CEBOLLA RAFAEL and WEIDNER RONNEFELD EVELINE and BUTTNER WILLIAM and BONATO CHRISTIAN and HARTMANN K. and SCHMIDT KARA,Test methodologies for hydrogen sensor performance assessment: Chamber vs. flow-through test apparatus,,,,,,,,,Astronautique/Politique/Energies Fossiles/Performance/Chimie/
87078104,2014,Nathalie Sick and Matthias Blug and Jens Leker,The Influence of Raw Material Prices on the Development of Hydrogen Storage Materials: The Case of Metal Hydrides,,,,,,Combustion interne/Pile à combustible/,Gaz/Solide/,,Transport Marchandises/Energies Renouvelables/
189937373,2019-01-15,Yunsong Yu and Chen Zhang and Zaoxiao Zhang and Geoff G. X. Wang,Non-neutral catalyst and reaction energy recovery to minimize the energy consumption for hydrogen production by recyclably indirect H2O electrolysis and CO2 capture,,,,,,,,Electrolyse/,Performance/Chimie/
